emoji,count,total_toxicity,mean,most_toxic,most_toxic_text
🍇,1,0.030590853,0.030590853,0.030590853,"🍇 Buenas noticias para España y para un sector tan importante para nuestra provincia.

@vonderleyen ha tenido que defender lo que el Gobierno español no ha sabido https://t.co/O6ezuS2TLh"
✈️,2,0.059983771,0.0299918855,0.047756832,"🚨¿Pretende el Gobierno cerrar el aeropuerto de Badajoz?

✈️ El recorte en las frecuencias de los vuelos lo ha convertido en un desierto.

🦠 La excusa: #COVID19‼️ https://t.co/yP7VczahjB"
⛽,2,0.059812454,0.029906227,0.03939832,Jornada en el @Congreso_Es sobre la equiparacion del impuesto al diésel con la gasolina ⛽ https://t.co/eYsyrpj0ix
🌳,5,0.1476872454,0.02953744908,0.059126627,"🌳 Visitamos el Parque de El Capricho, uno de los lugares más bonitos de Madrid. Acaba de reabrir tras repararse los graves daños que le causó el temporal #Filomena. Cuidemos nuestros espacios verdes y disfrutemos de ellos. La naturaleza es vida, salud y libertad. https://t.co/3bwEN06lSn"
🏆,4,0.117472238,0.0293680595,0.052736714,"🏆 Enhorabuena a todos los organizadores, nominados y premiados de estos #Premios20Blogs. Ha sido un honor acompañaros y entregar el galardón de la categoría de ‘Conciliación’. Somos un país lleno de talento y creatividad y es para estar orgullosos 👏 https://t.co/VzRxeZNQmZ"
❇️,1,0.028683776,0.028683776,0.028683776,"Hoy comparto mi artículo publicado en ⁦@elcorreogallego⁩!

👉🏻 ""Presupuestos para las personas""

❇️ ""Es tiempo de construir con responsabilidad y sentido de estado un país mejor para todas y todos""

@gpscongreso  @psoe 🌹🌹 https://t.co/V9bETVRfMx"
☹️,1,0.028405886,0.028405886,0.028405886,"No al cierre de la Estación de Navacerrada

☹️ Sánchez fomenta la despoblación en los municipios de La Granja de San Ildefonso, Cercedilla y Navacerrada.

⛷La estación genera 300 puestos de trabajo fijos y cerca de 500 indirectos.

📹 Ver video 👉 https://t.co/f0TskAqbVn"
🌎,2,0.0565973105,0.02829865525,0.047887918,"En las elecciones de Madrid, también votamos sobre el futuro de las políticas medioambientales 🌎 Lo comentamos en #LaCafetera de @radiocable 

🕘Desde las 9
🔴En directo aquí 👇

#LaCafeteraEnClaveNacional
#4MQueHableLaMayoría

https://t.co/9jF8tBfEnw… https://t.co/AIUb9KcmZh"
🌊,4,0.112449731,0.02811243275,0.03433573,"El #DíaMundialdelosOcéanos, que celebramos hoy, debe servir para recordarnos el papel fundamental que tienen en la subsistencia de la vida humana:
🌊 Producen, al menos, el 50% del oxígeno del planeta
🌊 Capturan el 30% del dióxido de carbono https://t.co/arS7yE8eSO"
🕘,2,0.053519782,0.026759891,0.046990495,"Buenos días. 

🗓️ Mi agenda para hoy, jueves 21 de octubre de 2021.

🕘 A las 9h, se reanuda la sesión del #Pleno. 

🕠 A las 17.30h, el @Congreso_Es acoge la III Jornada anual de Concienciación sobre la Vacunación, de la Asociación Española de Vacunología. https://t.co/FVievHjDzt"
🇸🇻,1,0.026716026,0.026716026,0.026716026,"🇸🇻 Hoy he recibido la visita de @comcavistrans para explicar la difícil situación por la que atraviesan los derechos LGTBI en El Salvador. 

Nos pondremos a trabajar varias iniciativas parlamentarias en breve porque la defensa de los derechos humanos es obligación de todas https://t.co/kd6vknIXm7"
👟,1,0.026317019,0.026317019,0.026317019,"Una de las cosas que más disfruto es salir a correr por las mañanas. El deporte es salud, bienestar e impulso económico. Por eso #CiudadanosEsDeporte y seguiremos apoyando a este sector.
✅Reapertura de gimnasios.
✅Reducir el IVA a 10%.
¡Feliz Día Internacional del Deporte! 👟 https://t.co/7CGrzD4dOV"
📚,5,0.13118356170000003,0.026236712340000006,0.048918072,"📚 En el Consejo de Ministros aprobamos una partida de 42 millones de euros destinados al Plan Integral de Empleo de Canarias, medidas dirigidas a paliar los efectos más negativos de la pandemia y a promover la contratación de personas que se encuentran en desempleo. https://t.co/o74yj94usM"
✊🏻,7,0.18282715699999996,0.02611816528571428,0.4172547,"La extrema derecha ataca con material explosivo la sede de Podemos en Cartagena. Es incomprensible como se les sigue blanqueando como “manifestantes” mientras aumenta su ataque a la democracia.

Seguiremos trabajando por un país más feminista y con justicia social ✊🏻 https://t.co/AXq3j0b8o5"
✔,1,0.025032345,0.025032345,0.025032345,"Hoy he comparecido ante la Comisión de Cultura y Deporte del @Congreso_Es para desgranar los #PGE2022: 
✔315 millones, los presupuestos mas altos de la hª del deporte español.
✔ Prioridades: deporte femenino e igualdad, impulso al tejido asociativo y modernización del sector. https://t.co/xgzgjznRDw"
🙂,1,0.025010232,0.025010232,0.025010232,"Muy feliz de asistir a este “Reencuentro con la política” con la Asociación de la Prensa de Cádiz el próximo viernes día 19 de marzo.

Sin duda los tiempos merecen una conversación profunda, honesta y también, por qué no, divertida.

Gracias 🙂 https://t.co/uDuxjuQB1M"
🟡,1,0.024994578,0.024994578,0.024994578,"Hoy las carreteras están mejor:

🟢toda la A6 sentido A Coruña
🟡 A50, A6, AP61, AP6, AP51, A1, A601, A-2, A-11, A-15
🔴A1 en Segovia

Coordinando el desembolsamiento  de 3.200 camiones de distintos aparcamientos. 

Dependemos de los accesos a 🇫🇷 y a Madrid.

#BorrascaFilomena https://t.co/Ulyphu53fP"
👵,1,0.024949612000000003,0.024949612000000003,0.024949612000000003,Empieza el curso político como acabó: con propuestas para mejorar la vida de los españoles 🇪🇸 Asegurar el futuro de las pensiones es asegurar la protección de nuestros mayores 👵 #CMin #LaEspañaQueHacemos_ https://t.co/v6X9Pt5w4c
👏🏻,2,0.048679631,0.0243398155,0.026927393,"👏🏻 ENHORABUENA a la persona que más ayuda y consejo me da cada día en la actividad parlamentaria, @MackMontesinos , que se incorpora como Vicesecretaria al equipazo de @CarlosMazon40 

Cuenta atrás para el cambio en @generalitat !! ⏰ 🅿️🅿️💪🏻 https://t.co/zlUj7DicvV"
😊,10,0.2426805270000001,0.024268052700000008,0.5097423,"Las redes están muy bien para compartir contenidos y debatir pero también hay mucho NoBacunas331, BibaVOX88, PlandemiaProgre58 y HodioLasFeminazis metiendo ruido y odio.

Si tienes Telegram, únete a mi canal 👉🏼 https://t.co/utGQ4YjYMZ para no perderte nada importante.

Gracias 😊 https://t.co/rvNC29ZTN8"
👋🏻,1,0.024220036,0.024220036,0.024220036,"¡Buenos días! 👋🏻 A partir de las 9.00h participaré en la IV edición de @Forbes_es Summit Women para abordar el impulso de la igualdad efectiva, los derechos y el liderazgo de las mujeres en el ámbito laboral.

Para seguir en directo #ForbesW 👉 https://t.co/XZYeIJibJI https://t.co/qfcn74ekCw"
🤽‍♀️,1,0.024130858,0.024130858,0.024130858,"He asistido con @FERNANDOCARPENA presidente de la @RFEN_Oficial y @JenniferPareja, asesora del @deportegob y 🥈 olímpica, al debut de nuestro equipo de #waterpolo contra la campeona olímpica Serbia. 

¡Partidazo de nuestra @SpainWP, 13-12 🤽‍♀️ !

#Tokyo2020 
#ElCorazónDeEspaña https://t.co/1N9wT9ZDUD"
🗣️,9,0.2159663547,0.023996261633333335,0.048153263,"🗣️ Gracias a @DebatAlRojoVivo por la entrevista de hoy. 

Ha sido un placer comentar con vosotros y con vuestros espectadores temas interesantes de actualidad.

ABRO HILO 👇 https://t.co/K9KtzTPOUf"
✝️,1,0.023887292,0.023887292,0.023887292,"Enhorabuena, querido Yeyo, por tu ordenación episcopal ✝️

Una alegría para todos los vallisoletanos que hemos podido vivir este momento en nuestra catedral @archiValladolid 

Que Dios te ayude 🙏🏻 https://t.co/1YJPhHgLAc"
💼,1,0.023789605,0.023789605,0.023789605,"👉 Este mediodía, como portavoz de la Comisión de Turismo, me he reunido con el Presidente de @paradores, @pedrosaurag.

💼 Durante el encuentro estuve acompañado por el portavoz adjunto, @Juanb0462. https://t.co/8qQnj4Ijn0"
🎶,1,0.023742538,0.023742538,0.023742538,"🥁🍊 Un orgullo tocar la batería junto a mi ídolo, Sabino Méndez, y todo el equipo de Vitamina C. 

El tempo de nuestro grupo es el latido del corazón. Tenemos en común el alma de libertad que se llama Cs.

🎶 Espero disfrutéis 'La suerte de ser libres'.

https://t.co/EvLJEHVMiO"
🍿,1,0.023423616,0.023423616,0.023423616,Que explique ahora de dónde salió el informe fantasma del @Congreso_Es 🍿 https://t.co/uixpPJ1xtN
🏀,1,0.023356294,0.023356294,0.023356294,"¡Qué gran partido de la selección masculina de 🏀 en silla de ruedas contra la selección de Alemania!

Ganamos 71🇪🇦  -  🇩🇪68 y camino a las semifinales. ¡Bravo, equipo!

#basketball #FamiliaParalimpica
#HacemosEquipo https://t.co/eWIS4hcGNd"
🥈,2,0.043722273000000006,0.021861136500000003,0.024130858,"He asistido con @FERNANDOCARPENA presidente de la @RFEN_Oficial y @JenniferPareja, asesora del @deportegob y 🥈 olímpica, al debut de nuestro equipo de #waterpolo contra la campeona olímpica Serbia. 

¡Partidazo de nuestra @SpainWP, 13-12 🤽‍♀️ !

#Tokyo2020 
#ElCorazónDeEspaña https://t.co/1N9wT9ZDUD"
🙎🏻‍♀️,1,0.021667479,0.021667479,0.021667479,"🙎🏻‍♀️ Con @pfrancoCLM en #Sonseca

580 Millones € llevamos invertidos en #CLM para la recuperación social y económica de la pandemia

El 1% de nuestro PIB de inversión sanitaria, la CCAA que ha hecho el mayor esfuerzo sanitario. 

#CompromisoConLasPersonas https://t.co/CGrqmTwiIp"
🚲,3,0.064113225,0.021371075,0.022558402,"🚲 La red de #bicicletas de #SanSebastian recibe el ""Premio a la Movilidad Sostenible AMTS"" en Pamplona. 🚲

https://t.co/SZODD7oQft vía @Pamplonaactual"
🌜,1,0.020477943,0.020477943,0.020477943,"🌜 Este es el país que yo quiero y la sociedad en la que confío: la de los brazos de Luna. Una sociedad de amor y de acogida. 

#GraciasLuna https://t.co/UQUE5UFRWa"
🇫🇷,2,0.040438151,0.0202190755,0.024994578,"Hoy las carreteras están mejor:

🟢toda la A6 sentido A Coruña
🟡 A50, A6, AP61, AP6, AP51, A1, A601, A-2, A-11, A-15
🔴A1 en Segovia

Coordinando el desembolsamiento  de 3.200 camiones de distintos aparcamientos. 

Dependemos de los accesos a 🇫🇷 y a Madrid.

#BorrascaFilomena https://t.co/Ulyphu53fP"
☕,1,0.01977748,0.01977748,0.01977748,"Agradecido a @EPAndalucia y @Cajasol por invitarme a participar esta mañana en el ☕ #EPDesayunoJusticiaAndalucía, junto a @JuanMarin_Cs y Lorenzo del Río del @TSJAndalucia. 

Durante el encuentro he reflexionado 💭sobre. 
ABRO HILO 👇 https://t.co/GFeqiR47lh"
🇯🇵,1,0.019741733,0.019741733,0.019741733,"Diálogo entre Ministros de Asuntos Exteriores 🇪🇺 🇯🇵 impulso conjunto del multilateralismo, conectividad, acción climática, libertad de navegación https://t.co/79bk0NzTVT"
👩🏼‍🌾,1,0.019701673,0.019701673,0.019701673,"👩🏼‍🌾 Hoy en el Día Internacional de las #MujeresRurales quiero poner en valor su papel fundamental para garantizar sostenibilidad, igualdad y el empleo en nuestros pueblos. Es imprescindible políticas de apoyo al medio rural, que apuntalen el futuro del campo, clave para @populares https://t.co/mP6lAFxfJi"
🚆,1,0.019490084,0.019490084,0.019490084,"Ni ➕, ni ➖ que nadie. 🚄 🚆

En #Almeria exigimos a @Adif_es un soterramiento con la misma financiación que otras ciudades.

Para asegurar la llegada del #AVE, el Gobierno @mitmagob tiene que poner los recursos necesarios en #PGE2022 https://t.co/0jrCC6BBMd"
➖,1,0.019490084,0.019490084,0.019490084,"Ni ➕, ni ➖ que nadie. 🚄 🚆

En #Almeria exigimos a @Adif_es un soterramiento con la misma financiación que otras ciudades.

Para asegurar la llegada del #AVE, el Gobierno @mitmagob tiene que poner los recursos necesarios en #PGE2022 https://t.co/0jrCC6BBMd"
✂️,1,0.018805148,0.018805148,0.018805148,"📚✏️ Hemos pasado de ser:

✂️ La CCAA donde más se recortó en educación,

A ser la que➕ esfuerzo hace en inversión educativa

Ahora:

✅ Más educación de 0 a 3  
✅ Deducciones para las familias con peques de 0 a 3
✅ Crecen las plantillas e inversiones en educación
#CLMprogresa https://t.co/UXaNxcG0dN"
🇺🇸,2,0.037381951000000004,0.018690975500000002,0.021938378,"📻 Comentando con @_marcsala en @24horas_rne el acuerdo histórico entre 🇺🇸 🇪🇺 en política arancelaria. 

Hoy podemos felicitarnos. Llevamos más de una década de conflicto con el sector agroalimentario como el gran perjudicado.

🎧 entrevista completa: https://t.co/11ts2kr2up"
🥇,3,0.055265439599999994,0.018421813199999998,0.042612236,"Grandiosa exhibición de Sandra Sánchez, que se ha llevado el oro en la cuna del karate la primera vez que este deporte forma parte de los #JuegosOlímpicos. 
Su disciplina y gran talento son un ejemplo para todos. Enhorabuena #Tokyo2020 🥇 https://t.co/ky7fxOjy3J"
🍷,2,0.036460006,0.018230003,0.018324915,"❤️🤍💚💛 Feliz Día de La Rioja‼️

🍷 Hoy ha sido desde la distancia, pero con gran orgullo y honor de representar a nuestra Comunidad Autónoma en el @Congreso_Es por el @GPPopular https://t.co/JTJu2puczP"
🌐,1,0.017871559,0.017871559,0.017871559,"🌐 #diadeinternet | #ddi2021

📅 El lunes, 17 de mayo se celebra el Día Mundial de Internet, bajo el lema ""Internet, palanca de transformación digital y resiliencia"" 

🔎 https://t.co/6l63gJwlGb? https://t.co/dKSF8O9QaZ"
❤,1,0.017641963,0.017641963,0.017641963,"El socialismo ha ganado las #Elecciones14F. Ha ganado la esperanza de hacer posible la convivencia y el reencuentro.
Enhorabuena y gracias a @salvadorilla por su contribución a alcanzar un futuro mejor para Cataluña y para España. 
❤ https://t.co/AiVxVjxM2L"
🇬🇧,1,0.017346288999999997,0.017346288999999997,0.017346288999999997,"Entrada en vigor del Acuerdo entre 🇪🇸 y 🇬🇧 relativo a Gibraltar en materia de fiscalidad y protección de intereses financieros - primer instrumento jurídico que permitirá luchar contra la evasión fiscal y fomentará la transparencia 

👇
https://t.co/a8yteSUR0w https://t.co/mVbjn4NfOb"
💯,1,0.017099028,0.017099028,0.017099028,En #Riga #Letonia - mañana 9 de abril se cumplen 💯 años de relaciones diplomáticas 🇪🇸🇱🇻 - mantenemos nuestro compromiso de defensa del flanco este de la OTAN e impulsamos nuestras relaciones económicas y culturales https://t.co/AvgED4j21r
📎,1,0.016318503999999998,0.016318503999999998,0.016318503999999998,"👍 Esta tarde, reencuentro con compañeros y compañeras de la #Ribera tras meses de reuniones telemáticas

➡️ Ahora, en #Fuentespina, pidiendo a la Junta que corresponda el esfuerzo de los alcaldes y alcaldesas para fijar población

📎 https://t.co/1aE5PWzWD4 https://t.co/CM9N9yJE43"
✍🏼,4,0.0646247036,0.0161561759,0.024486315,"✍🏼 Por qué dicen armonización cuando lo que quieren hacer es subir impuestos!
Os lo cuento en @ElSiglo_eu 
👇🏼👇🏼👇🏼

https://t.co/5cVvugEtDY"
🤷‍♂️,1,0.015689459,0.015689459,0.015689459,"Hay afters y afters, y el último de Rivera debe haber sido épico. 🤷‍♂️ https://t.co/a8QHvnpBft"
🇦🇹,1,0.015443573,0.015443573,0.015443573,"🇫🇷 EDF, 1a eléctrica francesa y europea, 84% pública
🇦🇹 Verbund y 🇸🇪 Vattenfall, mayoritariamente públicas
🇮🇪 EBS, pública, provee al 37% del mercado
🇮🇹 Enel, 23% pública, propietaria del 70% de Endesa
🇺🇸 Tennessee Valley Authority, pública, 6a eléctrica de USA

#EnergíaPúblicaYa https://t.co/5Ey3m3Htt7"
🇮🇪,1,0.015443573,0.015443573,0.015443573,"🇫🇷 EDF, 1a eléctrica francesa y europea, 84% pública
🇦🇹 Verbund y 🇸🇪 Vattenfall, mayoritariamente públicas
🇮🇪 EBS, pública, provee al 37% del mercado
🇮🇹 Enel, 23% pública, propietaria del 70% de Endesa
🇺🇸 Tennessee Valley Authority, pública, 6a eléctrica de USA

#EnergíaPúblicaYa https://t.co/5Ey3m3Htt7"
🍻,1,0.015414921000000003,0.015414921000000003,0.015414921000000003,Jornada de reflexión con @BalEdmundo y @begonavillacis en la Plaza de Santa Ana de Madrid 🍻 https://t.co/lXZ29bRrQN
🙏,1,0.015019823,0.015019823,0.015019823,"Me he reunido con el personal de @AECID_es para agradecer sus esfuerzos acompañando a nuestros socios de la cooperación durante el #COVID19 la solidaridad es esencial para que nadie se quede atrás 

GRACIAS sin vosotr@s no sería posible 🙏

#SomosCooperacion https://t.co/LgozN6hcAS"
📉,2,0.030028694,0.015014347,0.018192071,"El Gobierno está adoptando medidas para bajar el precio de la luz y no pagar más que en 2018

📉 Bajada del IVA y eliminación del impuesto de la generación eléctrica.

❌ Extraer de la factura de la luz tasas para que no las asuma el ciudadano.

📺 @Hectorgomezh en @EspejoPublico https://t.co/0GerGvdtZi"
☑️,1,0.014833509,0.014833509,0.014833509,"☑️ Aprobamos la prórroga de los ERTE hasta el 31 de mayo. Seguimos profundizando en la protección de empresas y personas trabajadoras y en la conversión de los expedientes temporales en un mecanismo de flexibilidad interna, garantía de empleo y de futuro.

#ReforzarEscudoSocial https://t.co/TgyeoIViN4"
👑,1,0.014476557,0.014476557,0.014476557,"⚫️ 👑 Más allá del archivo y no imputación de Fiscalia a Juan Carlos I , su comportamiento exige:

📌la renuncia al título de rey emérito
📌eliminar la inviolabilidad Real total en la Constitución
📌q la familia real declare con transparencia su patrimonio
📌una ley de la corona. https://t.co/oEFPzvBPCP"
🏌️‍♂️,1,0.014102731,0.014102731,0.014102731,"📍 Calatayud 

🏌️‍♂️ Campeonato de España 🇪🇸 de Profesionales.

🔵 Enhorabuena @GambitoGolf  y Alcalde de Calatayud por la organización de este grandísimo campeonato!

🔵 Es necesario volver a apoyar y apostar por los eventos deportivos que favorezcan  turismo en nuestras ciudades https://t.co/YNlZJSUzEy"
🐝,1,0.013941652,0.013941652,0.013941652,"Productos y productores de #LaRioja 
Polen de Alta Montaña de #Ezcaray 

Contiene una amplia gama de elementos bioactivos que provienen de las plantas, la mayoría de naturaleza polifenólica, y con acción antioxidante. 🐝 

#LaRiojaEnamora ♥️ https://t.co/8tIWtgLrSh"
🎾,1,0.013539364,0.013539364,0.013539364,"🎾 @paulabadosa :”He pasado por momentos muy duros pero nunca dejé de soñar y de luchar""

🔵 Humildad, superación y mucho esfuerzo son las claves de nuestra gran tenista que ayer se hizo con su primer WTA 1.000 en Indian Wells 

🔵 Enhorabuena @paulabadosa ‼️ https://t.co/BKlBHe5mB0"
😡,7,0.08952200500000007,0.012788857857142868,0.6167373,"Son una mafia, este es el “patrotismo” del PP: el robo, la estafa y la evasión fiscal! 😡

https://t.co/woDZVdXkx6 https://t.co/uDBKJeKAMU"
▪️,1,0.01243864,0.01243864,0.01243864,"🏛Esta semana la nueva Ministra de Transportes, Movilidad y Agenda Urbana ha dejado claro dos asuntos muy preocupantes:

▪️No habrá ampliación del Aeropuerto de El Prat✈️

▪️ Habrá PEAJES en todas las autovías🛣

🎥Aquí lo cuento⤵️ https://t.co/ILrpzlKJBW"
🗓️,10,0.12317290900000001,0.012317290900000001,0.046990495,"Buenos días. 

🗓️ Mi agenda para hoy, jueves 21 de octubre de 2021.

🕘 A las 9h, se reanuda la sesión del #Pleno. 

🕠 A las 17.30h, el @Congreso_Es acoge la III Jornada anual de Concienciación sobre la Vacunación, de la Asociación Española de Vacunología. https://t.co/FVievHjDzt"
🖼,1,0.0118563045,0.0118563045,0.0118563045,"🖼 #Almedina pertenece a la comarca del Campo de Montiel. En este bonito municipio nació el pintor Fernando #Yáñez de La Almedina, uno de los pintores más importantes del Renacimiento en la península. https://t.co/2FV73JMeUB"
🏖,1,0.011666481,0.011666481,0.011666481,"Mi compañero y amigo @aalmodobar ha visitado #Cantabria. Estos tres días le ha quedado claro que nuestra tierra tiene encanto 🌊 🏖 ☔️ 🌞 🍽. Y ha escuchado al sector de la #hostelería, el #turismo y el #comercio. Llevará nuestras iniciativas al @Congreso_Es #AperturaHosteleriaYA https://t.co/yQsVF0R93q"
☀️,1,0.011535423,0.011535423,0.011535423,"¡Buenos días! ☀️ 

En unos minutos, estaré en directo en el programa #SociedadValenciana con @juanmadomenech en la @999vlcRadio. 

Lo podéis escuchar a través de este enlace 👇🏼

https://t.co/tUu83Nf5pm https://t.co/U3FlIDGxuI"
📍,4,0.045577243299999994,0.011394310824999998,0.020942286,"Mañana nos vemos en Fuenlabrada 📍
@vox_es #ProtegeMadrid https://t.co/V1LoWtIAkj"
🇮🇳,1,0.011127161000000002,0.011127161000000002,0.011127161000000002,"Con @Spain_India hemos lanzado el Informe España-India 2020 como muestra de la voluntad de ambos países de estrechar nuestros lazos políticos, económicos, comerciales y culturales 🇪🇸🤝 🇮🇳 
👇

https://t.co/gQhvFFrMZR https://t.co/PZkivQy0Gk"
🏋️‍♂️,1,0.010297795,0.010297795,0.010297795,El Gobierno español destina doce millones a Tokio 2020. La mayor inversión desde 1992. 🏋️‍♂️ https://t.co/HAz2fwvO2C
💇‍♀️,1,0.010178326,0.010178326,0.010178326,"💇‍♀️ 💇‍♂️Desde el @GPPopular coincidimos con el sector de la peluquería y la estética que la bajada del IVA al 10% podría salvar el 50% de las empresas y el 50% del empleo, hoy en riesgo de desaparición.

➡️ Por ello, hemos presentado una propuesta en el @Congreso_Es. https://t.co/OSmxqola8H"
🕕,1,0.01011586,0.01011586,0.01011586,"Buenos días. 

🗓️ Agenda de martes 26 de octubre de 2021. 

🏛️ Hoy se reúnen la Mesa y la Junta de Portavoces del @Congreso_Es. 

🕕 Por la tarde, recibo a las y los miembros del Observatorio de la Vida Militar. https://t.co/xjQZLULkYV"
⏩,1,0.010109785,0.010109785,0.010109785,"Hoy se ha aprobado en comisión el Proyecto de Ley de Cambio Climático y Transición Energética.

✅ Con esta ley, el Gobierno de España cumple. 

⏩ España avanza para ser un país más sostenible y competitivo.

#AmbiciónClimática https://t.co/L8p61GH874"
😋,1,0.010035065,0.010035065,0.010035065,"Empezamos el año político mañana analizando la actualidad en @radio_vitoria a las 8,30. No faltes 😋 https://t.co/FwbLS8vJxs"
😞,1,0.010029322,0.010029322,0.010029322,"😞 No suma la @SDHuesca en un partido muy igualado...bien defensivamente pero sin continuidad en ataque   #AlavesHuesca 

💪🏻⚽️ Seguimos más que nunca #SINREBLAR 🙌🏻

🙏🏻✨Caminando hacia la permanencia #Fielessiempresinreblar #FSSR https://t.co/ERK1LnTJXF"
🤗,2,0.020024309,0.0100121545,0.011225646,"‼️Se os ha caído whatsapp?

Os espero en mi canal de Telegram con los brazos abiertos 🤗 https://t.co/Qrgr6whfVk"
🌞,2,0.018688526599999998,0.009344263299999999,0.011666481,"Mi compañero y amigo @aalmodobar ha visitado #Cantabria. Estos tres días le ha quedado claro que nuestra tierra tiene encanto 🌊 🏖 ☔️ 🌞 🍽. Y ha escuchado al sector de la #hostelería, el #turismo y el #comercio. Llevará nuestras iniciativas al @Congreso_Es #AperturaHosteleriaYA https://t.co/yQsVF0R93q"
👋🏽,1,0.009094757,0.009094757,0.009094757,"Un honor formar parte de este encuentro con @MazzucatoM, @AdaColau y @francesca_bria para abordar el papel decisivo de la innovación social como motor de políticas con mirada de futuro.

👋🏽 Nos vemos mañana en Barcelona a partir de las 17.00h → https://t.co/NgKk5qRZbn https://t.co/8bCLT7qP88"
🇮🇨,1,0.008193174000000001,0.008193174000000001,0.008193174000000001,"🇮🇨 Canarias tendría que ser la gran beneficiada de los fondos europeos.

🗞️https://t.co/g3jq65XXvy https://t.co/A7cLg7j6xb"
📌,3,0.0236655585,0.0078885195,0.009687814,"📢📢 Hoy escribo en @el_adelantado  mi columna de opinión semanal: 

📌 “Vamos viendo el final del túnel”

👉 Os invito a su lectura …

👇👇👇👇

https://t.co/RBAcfv4L9k 

@gpscongreso @PSOE_CyL @PSOEdeSegovia https://t.co/bfKux2s7CC"
🕧,1,0.0077914977,0.0077914977,0.0077914977,"🌄 ¡Buenos días!

🕧 A partir de las 12:30 h. puedes oír mi entrevista con @SalomonHachuel en @RadioSevilla de @La_SER. 📻
. 
🔴 🔗 Puedes seguirla en este enlace:  https://t.co/fFKSo2OcWt https://t.co/PQqPiOWUHv"
🌄,1,0.0077914977,0.0077914977,0.0077914977,"🌄 ¡Buenos días!

🕧 A partir de las 12:30 h. puedes oír mi entrevista con @SalomonHachuel en @RadioSevilla de @La_SER. 📻
. 
🔴 🔗 Puedes seguirla en este enlace:  https://t.co/fFKSo2OcWt https://t.co/PQqPiOWUHv"
📽️,3,0.023024537,0.007674845666666667,0.009531942,"📺 Esta noche, a partir de las 22.15h, estaré en @Lanoche_24h para abordar la actualidad política y las medidas en las que estamos trabajando en el ámbito laboral.  

📽️ Puedes seguir la entrevista en directo → https://t.co/8LVhZEvTAr https://t.co/mE43zjrTY0"
🚅,2,0.013672157800000001,0.0068360789000000005,0.010914592,"🚅 Las obras de la AVE Murcia-Almería siguen a pleno rendimiento en nuestra provincia. 

✅ El compromiso del Gobierno de España y de la ministra @raquelsjimenez con el desarrollo económico y ferroviario de Almería se demuestra con hechos y obras.

🌹 Cumplimos. #Avanzamos_ https://t.co/irdwsgbSOD"
😃,1,0.0067927316,0.0067927316,0.0067927316,"De momento, me quedo con Portugal 😃

#Eurovision https://t.co/I7t53QRsPa"
🗓,1,0.0058787665,0.0058787665,0.0058787665,"Buenos días.

🗓 Mi agenda para hoy, martes 19 de octubre de 2021.

📌 A las 9h, presento el desayuno informativo del portavoz del @gpscongreso, @Hectorgomezh, organizado por @NewEconomyForum. 

▶️ https://t.co/RvHeaCh2dv https://t.co/MDAzW6FhU7"
⬆,1,0.004854236699999999,0.004854236699999999,0.004854236699999999,"Previsiones de estabilidad en la producción y en el mercado del #aceite de #oliva con una cosecha estimada de 1,3 millones de toneladas. 
Las cotizaciones medias de todas las categorías se sitúan un ⬆ 52,4% por encima de las del año anterior. 
https://t.co/meEK2giYEl https://t.co/RxcXUjM4b1"
👷🏼‍♀️,1,0.00474124,0.00474124,0.00474124,"👷🏼‍♀️ La Declaración Institucional que aprobamos en el #CMin por el Día de la Seguridad y Salud en el Trabajo, que se celebra el miércoles 28, evidencia la prioridad que supone para el Gobierno la garantía de espacios de trabajo saludables, justos y con condiciones laborales dignas. https://t.co/JGWraYk7Aj"
👇🏾,24,-1.9373286860000003,-0.08072202858333334,0.40698212,"Curiosas coincidencias: la jueza que se negó a retirar un cartel XENÓFOBO en campaña es la misma que ahora dice que ‘no pasa nada’, que hay que archivar un acto NAZI donde se gritaron todo tipo de slogans de odio y barbaridades antisemitas. 👇🏾 https://t.co/bZgi4bPhLE"
💙,4,-0.633843836,-0.158460959,0.30153945,"Más apoyo a la familias, más medios para los niñ@s autistas y mayor capacidad de empatizar de todos con niñ@s autistas. 
Dando visibilidad a los niñ@s autistas en el día mundial de concienciación del autismo. 

💙

#DiaMundialDelAutismo 
@Autismo_Espana @AutismoJaen @autismo_jaen https://t.co/3HK1Fm6mCE"
👄,1,-1.0,-1.0,-1.0,"👄 El català ha de ser blindat a totes les lleis. També a la de l’audiovisual. Així com la resta de llengües de l’estat. 

👥 El plurilinguisme és una realitat que ha de ser impulsada per la voluntat política dels que entenem Espanya com un estat plural."
🇪🇭,1,-1.0,-1.0,-1.0,"Enviamos esta carta a Joe #Biden, como próximo Presidente de EEUU para que respete a legalidade internacional no Sáhara Occidental. #SaharaLibre 🇪🇭 https://t.co/phDV24eLIg"
👥,1,-1.0,-1.0,-1.0,"👄 El català ha de ser blindat a totes les lleis. També a la de l’audiovisual. Així com la resta de llengües de l’estat. 

👥 El plurilinguisme és una realitat que ha de ser impulsada per la voluntat política dels que entenem Espanya com un estat plural."
💋,1,-1.0,-1.0,-1.0,El 1er Secretari i companys i@companyes del @PSCLH  hem volgut visitar i conèixer la gran tasca de la @FundCarmeChacon al #40CongresoPSOE @socialistes_cat  💋 https://t.co/0pocebvrXP
